rating,review,avg_word,word_count
1,"['beli', 'flash', 'sale', 'xiaomi', 'redmi', 'powerbank', 'cuma', 'hpnya', 'padahal', 'bayar', 'sepakat', 'powerbank']",5.833333333333333,12
1,"['barangnya', 'cepat', 'tepat', 'sayang', 'pesan', 'barangnya', 'cepat', 'tepat', 'sayang', 'pesan', 'hitam', 'hitam', 'kok', 'lazada', 'hitam', 'hitam', 'kok', 'lazada']",5.444444444444445,18
5,"['proses', 'pengiriman', 'pesanan', 'sangat', 'cepat', 'kurang', 'proses', 'pengiriman', 'pesanan', 'sangat', 'cepat', 'kurang', 'xiaomi', 'redmi', 'on', 'han', 'rapi', 'tidak', 'cacat', 'barang', 'sat', 'diterima', 'terima', 'kasih', 'lazada', 'xiaomi', 'redmi', 'on', 'han', 'rapi', 'tidak', 'cacat', 'barang', 'sat', 'diterima', 'terima', 'kasih', 'lazada']",5.473684210526316,38
1,"['barang', 'bagus', 'garansi', 'tam', 'dikirim', 'jam', 'barang', 'bagus', 'garansi', 'tam', 'dikirim', 'jam', 'malam', 'kamis', 'sabtu', 'sore', 'pokok', 'cepat', 'terimakasih', 'lazada', 'malam', 'kamis', 'sabtu', 'sore', 'pokok', 'cepat', 'terimakasih', 'lazada']",5.5,28
5,"['dapet', 'redmi', 'plus', 'emas', 'hitam', 'pagi', 'redmi', 'tidak', 'ragu', 'belanja', 'lazada']",4.909090909090909,11
1,"['lazada', 'kadang', 'lama', 'mengiriminya', 'kadang', 'cepat', 'lazada', 'rawan', 'salah', 'harga', 'rawan', 'ransel']",5.916666666666667,12
4,"['kali', 'flash', 'sale', 'barang', 'aman', 'rapi', 'pengiriman', 'lama', 'pasrah', 'terima', 'kasih', 'lazada']",5.333333333333333,12
5,"['pengiriman', 'cepat', 'kurir', 'ramah', 'lazada', 'top', 'barang', 'sesuai', 'pesanan', 'klesuruah', 'mantap', 'pokok', 'lazada']",6.076923076923077,13
5,"['bismillah', 'alhamdulilah', 'barang', 'diterima', 'baik', 'kurir', 'baik', 'menghubungi', 'kirim', 'terima', 'kasih']",6.818181818181818,11
5,"['flash', 'sale', 'terbaik', 'pesan', 'kemarin', 'langsung', 'diterima', 'terimakasih', 'lazada', 'happy', 'brithday']",6.7272727272727275,11
5,"['mohon', 'kali', 'depannya', 'hanya', 'bergantung', 'agen', 'kurir', 'pengiriman', 'posisi', 'bisa', 'dijemput', 'mohon', 'kali', 'depannya', 'hanya', 'bergantung', 'agen', 'kurir', 'pengiriman', 'posisi', 'bisa', 'dijemput', 'bisa', 'delapan', 'mengiriminya', 'mohon', 'diperhatikan', 'pelanggan', 'tidak', 'kecewa', 'bisa', 'delapan', 'mengiriminya', 'mohon', 'diperhatikan', 'pelanggan', 'tidak', 'kecewa']",6.7894736842105265,38
4,"['minggu', 'mas', 'kurir', 'tetap', 'nganterin', 'barang', 'thank', 'you', 'mas', 'kurir', 'cepat', 'estimasi', 'barang', 'tidak', 'perlu', 'garansi', 'tam', 'ragu', 'beda', 'sebelumya', 'terima kasih', 'lazada']",5.636363636363637,22
5,"['flash', 'sale', 'tigapcs', 'cuma', 'hanya', 'buah', 'sangat', 'disayangkan', 'semoga', 'kedepanya', 'lazada', 'proaktif', 'flash', 'sale', 'kapok', 'customer service', 'lazada', 'kompleks', 'terima kasih']",6.894736842105263,19
5,"['kulitnya', 'tugasnya', 'mengantarkan', 'barang', 'pelanggan', 'bukanya', 'pelanggan', 'alasan', 'tawanya', 'banyak', 'tolong', 'dihina']",7.5,12
5,"['jualnya', 'jualnya', 'satusembilan', 'puluh', 'sembilan', 'banding', 'hanya', 'fred', 'telepon genggam', 'handsfre', 'tidak', 'sembilan', 'puluh', 'sembilan', 'banding', 'hanya', 'fred', 'telepon genggam', 'handsfre', 'tidak']",7.4,20
3,"['bingung', 'balikin', 'dana', 'rocker', 'balikin', 'dana', 'smpai', 'bingung', 'balikin', 'dana', 'rocker', 'balikin', 'dana', 'smpai', 'ungu', 'rocker', 'beli', 'produk', 'tidak', 'kapokmngu', 'rocker', 'beli', 'produk', 'tidak', 'kapok']",5.6,25
4,"['sepuluh', 'unit', 'telepon genggam', 'xiaomi', 'redmi', 'lazada', 'alasan', 'empatunit', 'lebaran', 'alasan', 'tidak', 'dikirim', 'libur', 'super', 'parah', 'lazada', 'tidak', 'bertanggung']",6.666666666666667,18
5,"['terimakasih', 'berkat', 'lazada', 'bisa', 'mendung', 'bisa', 'menghasilkan', 'tambahan', 'banyak', 'komplain', 'sangat', 'berterimakasih', 'lazada', 'semoga', 'kedepan', 'lazada', 'sukses', 'maju']",7.055555555555555,18
1,"['kesekian', 'kali', 'flash', 'sale', 'alhamdulilah', 'barang', 'pemberian', 'lupa', 'menyelipkan', 'invite']",6.9,10
1,"['barang', 'aman', 'sistem', 'cash on delivery', 'butuh', 'seminggu', 'reschedule', 'pengiriman', 'ninja', 'alasan', 'nomor', 'tidak', 'hubungi', 'padahal', 'tidak', 'kurir', 'ninja', 'menghubungi', 'alhamdulilah', 'barang', 'kurir', 'ninja', 'tetap', 'amanah', 'ngomong-ngomong', 'tidak', 'tahu', 'berhasil', 'pas', 'flash sale', 'kirain', 'gagal', 'eh', 'tahu', 'barang', 'aman', 'sistem', 'cash on delivery', 'butuh', 'seminggu', 'reschedule', 'pengiriman', 'ninja', 'alasan', 'nomor', 'tidak', 'hubungi', 'padahal', 'tidak', 'kurir', 'ninja', 'menghubungi', 'alhamdulilah', 'barang', 'kurir', 'ninja', 'tetap', 'amanah', 'ngomong-ngomong', 'tidak', 'tahu', 'berhasil', 'pas', 'flash sale', 'kirain', 'gagal', 'eh', 'tahu', 'email', 'pemberitahuan', 'pesanan', 'dikirim', 'kaget', 'seneng', 'wkwkwk', 'email', 'pemberitahuan', 'pesanan', 'dikirim', 'kaget', 'seneng', 'wkwkwk']",6.7317073170731705,82
1,"['barang', 'bagus', 'sesuai', 'gambar', 'rapi', 'kualitas', 'bagus', 'sesuai', 'harga', 'pengiriman', 'sesuai', 'jadwal', 'rekomendasi', 'selera']",6.428571428571429,14
5,"['kecewa', 'harga', 'naik', 'pengiriman', 'super', 'cepat', 'sehari', 'pakai', 'kurir', 'tiki', 'semoga', 'barang', 'awet']",5.461538461538462,13
5,"['sabtu', 'diajarin', 'barang', 'kurir', 'lazada', 'alasan', 'tidak', 'dibuang', 'tidak', 'beritahu', 'tutup', 'jam', 'lazada', 'tutup', 'senin', 'barang', 'denger', 'curahan hati', 'si', 'kurir', 'wa', 'kerjanya', 'banyak']",5.739130434782608,23
5,"['telepon genggam', 'sejuta', 'umat', 'telepon genggam', 'sejuta', 'umat', 'delapan', 'belas', 'harga', 'naik', 'seratus', 'tawarkan', 'telepon genggam', 'melebihi', 'harga', 'merk', 'sebelah', 'selevel', 'mendingxiaomi', 'delapan', 'belas', 'harga', 'naik', 'seratus', 'tawarkan', 'telepon genggam', 'melebihi', 'harga', 'merk', 'sebelah', 'selevel', 'mendingxiaomi']",7.5,32
5,"['barang', 'diterima', 'baik', 'hanya', 'harap', 'bublewarpnya', 'ditanyain', 'kemarin', 'barang', 'cuma', 'kasih', 'selembar', 'kurang', 'safety', 'secara keseluruhan', 'bagus']",7.125,16
5,"['terima', 'kasih', 'lazada', 'jaketnya', 'rapi', 'segel', 'sayang', 'mengiriminya', 'lama', 'pakai', 'ninjaxpres']",6.454545454545454,11
5,"['kali', 'beli', 'flash', 'sale', 'lazada', 'tidak', 'kena', 'ongkos kirim', 'kena', 'ongkos kirim', 'toko online', 'sebelah', 'tidak', 'kena', 'ongkos kirim']",6.6,15
3,"['flashsale', 'lazada', 'tidak', 'mengecewakan', 'barang', 'sangat', 'setuju', 'stok']",6.75,8
5,"['harga', 'naik', 'seratus', 'nol', 'tetap']",4.8,5
5,"['oknum', 'gudang', 'injakan', 'mengalami', 'buta', 'huruf', 'tidak', 'bisa', 'baca', 'alamat', 'dipake', 'jelas', 'tujuan', 'purworejo', 'jawa', 'dikirim', 'purworejo', 'jawa', 'timur']",5.7894736842105265,19
4,"['barang', 'sesuai', 'deskripsi', 'garansi', 'tam', 'barang', 'barang', 'sesuai', 'deskripsi', 'garansi', 'tam', 'barang', 'lama', 'tangan', 'merah', 'lama', 'tangan', 'merah']",5.777777777777778,18
4,"['kurir', 'ninja', 'sangat', 'lambat', 'bekerja', 'percuma', 'menambah', 'uang', 'pengiriman', 'kerjanya', 'kurang', 'baik', 'saking', 'tidak', 'memaksakan', 'ngirim', 'dimalam']",6.470588235294118,17
5,"['ayo', 'tungguin', 'flash', 'sale', 'kamis', 'semoga', 'beruntung', 'mendapatkan', 'baginya', 'terima kasih', 'lazada']",6.909090909090909,11
5,"['barang', 'terima', 'terima', 'kasih', 'baik', 'memakai', 'ekspedisi', 'ane', 'banding', 'tiki', 'sedikit', 'mahal', 'kota', 'balau', 'sulawesi', 'tengara']",5.8125,16
4,"['kurir', 'benar', 'benar', 'payah', 'paket', 'lama', 'bisnis', 'macet', 'tolong', 'lazada', 'kirim', 'paket', 'pakai', 'ninja', 'stres', 'benar', 'benar', 'mengenalkan']",5.444444444444445,18
4,"['kurir', 'ramah', 'toleransi', 'siap', 'menunggu', 'kebetulan', 'orang', 'rumah', 'tidak', 'pertahankan', 'maju', 'lazada']",6.333333333333333,12
3,"['barang', 'selamat', 'baik', 'pakai', 'bom', 'cuma', 'kulitnya', 'tidak', 'sasaran', 'disuruh', 'nunggu', 'sebentar', 'pembayaran', 'cash on delivery', 'hati', 'sabtu', 'nerima', 'senin', 'barang', 'memuaskan']",6.55,20
5,"['buruk', 'bayar', 'tepat', 'konfirmasi', 'tindak']",6.2,5
5,"['terima kasih', 'lazada', 'barang', 'cepat', 'sayang', 'kulitnya', 'sombong', 'si', 'orangnya', 'cuma', 'pelajaran', 'kurir', 'kurang', 'memuaskan']",6.642857142857143,14
5,"['kemudahan', 'cepat', 'tangannya', 'aman', 'ya', 'barang', 'permintaan', 'pelanggan', 'tujuan', 'semoga', 'lazada', 'mitra', 'kemudahan', 'cepat', 'tangannya', 'aman', 'ya', 'barang', 'permintaan', 'pelanggan', 'tujuan', 'semoga', 'lazada', 'mitra', 'ya', 'melekat', 'amin', 'ya', 'melekat', 'amin']",6.0,30
4,"['lazada', 'is', 'teh', 'best', 'produk', 'kualitas', 'terjalin', 'pengiriman', 'kilat', 'rapi', 'kurir', 'ramah', 'ingatan', 'favorit', 'nomor', 'toko', 'terbesar', 'istimewa', 'produk', 'thank', 's', 'lazada', 'tepi', 'jaya', 'lu', 'tingkatan', 'produk', 'lazada', 'is', 'teh', 'best', 'produk', 'kualitas', 'terjalin', 'pengiriman', 'kilat', 'rapi', 'kurir', 'ramah', 'ingatan', 'favorit', 'nomor', 'toko', 'terbesar', 'istimewa', 'produk', 'thank', 's', 'lazada', 'tepi', 'jaya', 'lu', 'tingkatan', 'produk', 'ber', 'kualitas', 'ber', 'kualitas']",5.482758620689655,58
5,"['pengiriman', 'cepat', 'flash', 'sale', 'barang', 'sesuai', 'harganya', 'naik', 'packingnya', 'tidak', 'seret', 'cuma', 'dikasi', 'bule', 'wrap', 'selembar', 'untung', 'telepon genggam', 'tidak', 'pengiriman', 'cepat', 'flash', 'sale', 'barang', 'sesuai', 'harganya', 'naik', 'packingnya', 'tidak', 'seret', 'cuma', 'dikasi', 'bule', 'wrap', 'selembar', 'untung', 'telepon genggam', 'tidak']",6.315789473684211,38
1,"['kali', 'sale', 'pas', 'ulang', 'lazada', 'barang', 'lengkap', 'selamat', 'on', 'time', 'terima kasih', 'lazada']",5.5,12
3,"['flash', 'sale', 'dijual', 'powerbank', 'kapasitas', 'sepuluh', 'nol', 'pas', 'dibuka', 'isinya', 'telepon genggam', 'powerbank', 'tidak']",6.6923076923076925,13
5,"['barang', 'selamat', 'tolong', 'pakai', 'jasa', 'pengiriman', 'rekomendasi', 'kiriman', 'mohon', 'perbaiki']",6.9,10
5,"['pesanan', 'bagus', 'sayangnya', 'pakai', 'ninja', 'express', 'jakarta', 'wa', 'barang', 'dikirim', 'dikirim']",6.090909090909091,11
5,"['barang', 'diterima', 'kondisi', 'baik', 'sesuai', 'pesanan', 'melengkapi', 'bule', 'wrap', 'aman', 'rekomendasi', 'selera']",6.416666666666667,12
5,"['redmi', 'power', 'bank', 'xiaomi', 'sat', 'flash', 'sale', 'barang', 'cepat', 'buka', 'kecewa', 'tidak', 'unit', 'power', 'bank', 'haduuh', 'telepon genggam', 'redmi', 'top', 'saran', 'harga']",5.238095238095238,21
1,"['pengiriman', 'sangat', 'cepat', 'barang', 'oke', 'penjelasan', 'bagus', 'pokoknya', 'semuanya', 'mantap', 'tingkatan', 'lazada']",6.833333333333333,12
5,"['kurir', 'bagus', 'tidak', 'seperti', 'kurir', 'kurir', 'bagus', 'tidak', 'seperti', 'kurir', 'a', 'mohon', 'lazada', 'ketat', 'barang', 'kirim', 'kurir', 'a', 'benar', 'smpai', 'terima kasih', 'a', 'mohon', 'lazada', 'ketat', 'barang', 'kirim', 'kurir', 'a', 'benar', 'smpai', 'terima kasih']",5.1875,32
4,"['order', 'kamis', 'tanggal', 'order', 'kamis', 'tanggal', 'enam', 'april', 'nomor', 'order', 'nongol', 'nol', 'enam', 'barangnya', 'nunggu', 'jam', 'kirimenam', 'april', 'nomor', 'order', 'order', 'kamis', 'tanggal', 'enam', 'april', 'nomor', 'order', 'nongol', 'nol', 'enam', 'barangnya', 'nunggu', 'jam', 'kirimnol', 'order', 'kamis', 'tanggal', 'enam', 'april', 'nomor', 'order', 'nongol', 'nol', 'enam', 'barangnya', 'nunggu', 'jam', 'kirimnol', 'nol', 'order', 'kamis', 'tanggal', 'enam', 'april', 'nomor', 'order', 'nongol', 'nol', 'enam', 'barangnya', 'nunggu', 'jam', 'kirimenam', 'order', 'kamis', 'tanggal', 'enam', 'april', 'nomor', 'order', 'nongol', 'nol', 'enam', 'barangnya', 'nunggu', 'jam', 'kirim', 'barangnya', 'order', 'kamis', 'tanggal', 'enam', 'april', 'nomor', 'order', 'nongol', 'nol', 'enam', 'barangnya', 'nunggu', 'jam', 'kirim', 'nunggu', 'order', 'kamis', 'tanggal', 'enam', 'april', 'nomor', 'order', 'nongol', 'nol', 'enam', 'barangnya', 'nunggu', 'jam', 'kirim', 'order', 'kamis', 'tanggal', 'enam', 'april', 'nomor', 'order', 'nongol', 'nol', 'enam', 'barangnya', 'nunggu', 'jam', 'kirimempat', 'jam', 'kirim']",5.308943089430894,123
5,"['barang', 'bagus', 'sesuai', 'deskripsi', 'bagus', 'pengiriman', 'lama', 'ekspedisi', 'ninja', 'van', 'id', 'mengecewakan', 'respon', 'lazada', 'sangat', 'baik', 'terbaiklah', 'lazada', 'pokoknya']",6.421052631578948,19
4,"['kali', 'ikutan', 'flashsale', 'gagal', 'anak', 'senang', 'telepon genggam', 'terimakasih', 'lazada', 'mantap']",7.2,10
5,"['pengiriman', 'cepat', 'mendarat', 'selamat', 'cuma', 'harga', 'naik', 'padahal', 'lazada', 'ulang', 'hihihi']",6.090909090909091,11
5,"['tampak', 'kemasan', 'oke', 'coba', 'tes', 'buka', 'segel', 'pesanan', 'orang']",4.888888888888889,9
5,"['pengiriman', 'jakarta', 'jakarta', 'seminggu', 'lama', 'harusnya', 'penyok', 'kayak', 'kena', 'tumpukan', 'barang', 'saran', 'bisa', 'pakai', 'kurir', 'led', 'pakai', 'sebelah', 'lama']",5.842105263157895,19
5,"['cuma', 'minus', 'pengiriman', 'pakai', 'ninja', 'malam', 'kirinya', 'iya', 'cash on delivery']",6.666666666666667,9
5,"['hpnya', 'bagus', 'garansi', 'tam', 'pengiriman', 'cepat', 'terima', 'kasih', 'bel', 'express', 'terima', 'kasih', 'lazada', 'bagus', 'lazada']",5.6,15
5,"['keren', 'sesuai', 'harga', 'cuma', 'susah', 'pengiriman', 'cepat', 'informasi', 'pesanan', 'kurir', 'tidak', 'sms', 'untung', 'uang']",5.642857142857143,14
4,"['semoga', 'flash', 'sale', 'keberuntungan', 'berpihak', 'save', 'a', 'bagus', 'samping', 'in', 'lazada']",5.545454545454546,11
2,"['teh', 'onie', 'downside', 'about', 'this', 'transaction', 'was', 'teh', 'dificult', 'to', 'tet', 'it', 'in', 'flash', 'sale', 'it', 'padi', 'oh', 'ben', 'you', 'suci', 'an', 'carrier', 'man', 'mas', 'surya', 'was', 'very', 'helpful']",4.103448275862069,29
5,"['ah', 'kali', 'kembali', 'ah', 'kali', 'kembali', 'hahaha', 'susah', 'telepon genggam', 'ane', 'kiriman', 'cuma', 'gila', 'benar', 'happy', 'brithday', 'lazada', 'sukses', 'hahaha', 'susah', 'telepon genggam', 'ane', 'ah', 'kali', 'kembali', 'hahaha', 'susah', 'telepon genggam', 'ane', 'kiriman', 'cuma', 'gila', 'benar', 'happy', 'brithday', 'lazada', 'sukses', 'kiriman', 'cuma', 'gila', 'benar', 'happy', 'brithday', 'lazada', 'sukses']",5.8,45
5,"['pengiriman', 'terlalu', 'lama', 'normal', 'pengiriman', 'terlalu', 'lama', 'normal', 'nunggu', 'delapan', 'tolong', 'ditingkatan', 'dibagikan', 'jasa', 'pengiriman', 'ganti', 'jasa', 'pengiriman', 'baik', 'nunggu', 'delapan', 'tolong', 'ditingkatan', 'dibagikan', 'jasa', 'pengiriman', 'ganti', 'jasa', 'pengiriman', 'baik']",6.866666666666666,30
5,"['pesan', 'tangan', 'sepuluh', 'diterima', 'tangan', 'pesan', 'tangan', 'sepuluh', 'diterima', 'tangan', 'telepon genggam', 'kendala', 'tidak', 'kartu', 'garansi', 'iya', 'kartu', 'garansi', 'bisa', 'dimana', 'cara', 'klaim', 'garansi', 'telepon genggam', 'kendala', 'tidak', 'kartu', 'garansi', 'iya', 'kartu', 'garansi', 'bisa', 'dimana', 'cara', 'klaim', 'garansi']",6.222222222222222,36
5,"['om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet', 'om', 'om', 'telolet']",3.7045454545454546,44
5,"['barang', 'sesuai', 'pesanan', 'dikirim', 'cepat', 'parkiran', 'kondisi', 'bagus', 'tidak', 'cacat', 'terima kasih', 'lazada']",6.583333333333333,12
5,"['barang', 'bagus', 'pengiriman', 'cepat', 'hanya', 'flash', 'sale', 'cepat', 'barang', 'bagus', 'pengiriman', 'cepat', 'hanya', 'flash', 'sale', 'cepat', 'standar', 'layar', 'komputer', 'telepon genggam', 'he', 'standar', 'layar', 'komputer', 'telepon genggam', 'he']",6.3076923076923075,26
4,"['bagus', 'harganya', 'baik', 'sembilan', 'ratus', 'sembilan', 'puluh', 'sembilan', 'nol', 'seperti', 'sembilan', 'puluh', 'sembilan', 'nol', 'terlalu', 'naik', 'tingi', 'sat', 'lazada', 'ulang', 'harusnya', 'harganya', 'tetap', 'kurang', 'naik']",5.84,25
4,"['pengiriman', 'cepat', 'estimasi', 'rumah', 'rapi', 'mantap', 'cuma', 'masukan', 'seharusnya', 'kurir', 'pengirim', 'berangkat', 'gudang', 'sms', 'menerima', 'tidak', 'terlalu', 'mendadak', 'sat', 'cash on delivery', 'terima', 'kasih', 'lazada', 'sukses']",6.666666666666667,24
5,"['keluarga', 'rekan', 'kerja', 'telepon genggam', 'upgrade', 'xiaomi', 'nunggu', 'flash', 'sale']",6.777777777777778,9
5,"['barang', 'bagus', 'harga', 'bersahabat', 'kualitas', 'bagus', 'smartphone', 'kelasnya', 'memasang', 'barang', 'bagus', 'harga', 'bersahabat', 'kualitas', 'bagus', 'smartphone', 'kelasnya', 'memasang', 'kartu', 'mc', 'rapi', 'kurir', 'ramah', 'tepat', 'kartu', 'mc', 'rapi', 'kurir', 'ramah', 'tepat']",6.066666666666666,30
5,"['barang', 'terima', 'terima', 'kasih', 'mengiriminya', 'sayangnya', 'tidak', 'sesuai', 'estimasi', 'ditentukan', 'lazada']",7.181818181818182,11
4,"['barang', 'bagus', 'pengiriman', 'cepat', 'peset', 'tanggal', 'sepuluh', 'mei', 'tanggal', 'barang', 'bagus', 'pengiriman', 'cepat', 'peset', 'tanggal', 'sepuluh', 'mei', 'tanggal', 'mei', 'kulitnya', 'ramah', 'terima kasih', 'lazada', 'xiaomi', 'mei', 'kulitnya', 'ramah', 'terima kasih', 'lazada', 'xiaomi']",6.333333333333333,30
4,"['lazada', 'sangat', 'mengecewakan', 'flash', 'sale', 'tangan', 'juni', 'janji', 'dikirim', 'tangan', 'sembilan', 'juni', 'hanya', 'penipuan', 'publik']",6.133333333333334,15
5,"['pengiriman', 'cepat', 'cuma', 'sayang', 'cuma', 'telepon genggam', 'kardus', 'tidak', 'kartu', 'garansi', 'headset']",6.7272727272727275,11
5,"['barang', 'oke', 'pengiriman', 'cepat', 'secara keseluruhan', 'sangat', 'baik', 'cuma', 'harga', 'telepon genggam', 'naik', 'bisa', 'balikin', 'harga', 'sembilan', 'ratus', 'sembilan', 'puluh', 'sembilan', 'hehehe']",6.8,20
4,"['sat', 'xiaomi', 'redmi', 'terima', 'status', 'terkirim', 'kurir', 'ninja', 'tidak', 'konsekuen']",5.8,10
5,"['alasan', 'ditulis', 'kewajiban', 'alasan', 'produk', 'dilas', 'sungguh', 'produk', 'benar', 'benar', 'dibeli', 'kewajiban', 'menulis', 'alasan', 'baik', 'benar']",6.1875,16
