5,Harga murah barang maknyus nyampenya ceper bisa COD lagi good lah pokonya
5,"pengiriman cepat meski resi ga bisa di tracking dengan pengiriman via TIKI, tapi barang telah tiba tanpa kurang suatu apapun.
Amiinnnn"
5,"terimakasih Lazada pesanan sdh sy terima dengan baik,, semoga packing nya bisa lebih baik lagi"
5,produksampai dengan selamat tidak ada lecet sedikitpun.... puas puas puas makasih
2,"Dengan harga Sejuta kembali seribu, worthed banget lah hapenya.. Suara lumayan, kamera juga oke, performa termasuk bagus.. Desainnya kece.."
5,"Barang datang tepat waktu, dengan kondisi yang baik.  Handphone tidak ada kendala, semua bagus tidak ada kendala. Fisik mulus sebagaimana unit baru, dan performa sesuai harga."
5,Sejak flash sale pertama Xiaomi Redmi 5A di Lazada baru kali dapat kebagian tapi sayang harganya naik + ongkir juga  pula tapi tak mengapalah yang penting aku sudah memiliki dirinya Redmi 5A untuk pengiriman  terbilang si cepat hanya butuh 2 hari sudah nyampe rumah... Terima Kasih Lazada
5,Kualitas terbaik di kelasnya . Harga murah dan spek sngat memuaskan . Trima kasih lazada trima kasih xiaomi
5,Barang sudah diterima. Pengiriman cepat hari minggu tetap kirim. Overall ok! Bagus! Semoga dapat lagi di flash sale berikutnya
4,"harga murah, spesifikasi mumpuni di kelas harganya, pengiriman cepat (Jakarta-Ungaran sampai dalam 2 hari)... keren lah pokokke... matur nuwun"
5,"terima kasih lazada.barang sudah sampai dengan selamat dan cepat,mertua ane suka barangnya cukup puas dengan harga terjangkau."
5,"Gambar sesuai barang...barang sesuai gambar...sesuai gambar barang...sesuai barang gambar...gambar barang sesuai...barang gambar sesuai. Pokoke ""Benar"""
5,"Alhamdulillah akhirnya bisa dapet juga redmi 5a nya, dan sekarang sudah sampai dan lagi di pake..
Matapp lah pokoknya... thanks lazada.co.id... thanks ninja express..
Pengirimannya cepet bgt,, flash sale jumat.. senin udah sampe"
5,Barang sudah di terima dengan baik dan pengiriman cepat :) warna blue nya ajibbb gann !!!!
4,pengiriman rapi namun sayang kurir yang kurang paham wilayah saya sehingga memperlambat pengiriman
5,"Mantap, tidak ada kendala, barang tersegel rapi, bentuk packing juga aman, sukses terus Lazada"
5,"Barang sesuai diskripsi, pengiriman 5 hari.
Untuk keseluruhannya top deh.
Terima kasih Lazada."
5,"Alhamdulillah akhirnya bisa dapet juga redmi 5a nya, dan sekarang sudah sampai dan lagi di pake..
Matapp lah pokoknya... thanks lazada.co.id... thanks ninja express..
Pengirimannya cepet bgt,, flash sale jumat.. senin udah sampe"
5,Barang sudah di terima dengan baik dan pengiriman cepat :) warna blue nya ajibbb gann !!!!
5,pengiriman rapi namun sayang kurir yang kurang paham wilayah saya sehingga memperlambat pengiriman
5,"Mantap, tidak ada kendala, barang tersegel rapi, bentuk packing juga aman, sukses terus Lazada"
5,"Barang sesuai diskripsi, pengiriman 5 hari.
Untuk keseluruhannya top deh.
Terima kasih Lazada."
5,"Barang sudah sampai, jumat pesan minggu sampai, di ponggiran kardus penyok dikit tp gpp"
5,Minta pengiriman satu hari sampai dan benar2 sampai sore harinya. Terima kasih banyak.
5,"Dapat blue tuh luar biasa,,, jarang yg make,, keren dah pokoke xiaomi redmi 5a blue..."
5,"we keren dapet flash sale xiomi ini. pemesanan juma at ,senin sampai sesuai harapan"
5,"packingnya aman, barangnya sangat ok dan pengiriman cepet sampai dengan selamat :D"
4,pada kolom sudah diterima padahal barang belum tidak diterima. kemana? gak tau
5,redmi 5a memiliki price/performa bintang 5. warna blue juga bagus menurut saya.
5,"Barang sehari sampai, terima kasih Lazada :)"
5,Tidak perlu diragukan lagi kualitas dari produk ini..mantap harga terjangkau.
5,hanya di bungkus dengan satu lembar buble wrap aja serem banget untung gapapa
1,pada kolom sudah diterima padahal barang belum tidak diterima. kemana? gak tau
5,redmi 5a memiliki price/performa bintang 5. warna blue juga bagus menurut saya.
5,"Barang sehari sampai, terima kasih Lazada :)"
5,Tidak perlu diragukan lagi kualitas dari produk ini..mantap harga terjangkau.
4,hanya di bungkus dengan satu lembar buble wrap aja serem banget untung gapapa
5,"^_^ Respon dan pengiriman cepat, packing aman dan barang Manthabs 100%"
5,Orderan Cepat sampai & Kualitas Produknya Bagus.RECOMMENDED SELLER
5,"Ok thanks Lazada, pengiriman sampai ke Purwakarta datang dengan cepat"
5,barang diterima dengan selamat. thanks lazada & kurir grab nya.
4,murah berkualitas dan cepat sampai.makasih om lei jun dan om lazada
5,Barang bagus tapi yang minat banyak jadinya sulit buat dapetinnya.
5,Sebaiknya warna biru keseluruhan baik di depan maupun di belakang
5,"Hp Murah yang ga murahan, Warna Bluenya Kece banget Thanks Lazada"
5,"Banyakin stok, gedei server waktu flash sale"
5,barangnya sudah sampai ketangan saya tanpa ada cacat sedikit pun
5,Barang di terima dengan baik...Btw DAPETIN BARANG INI SUSAH CUYY
3,"barang sampai packing mantap pesen rabu ,jumat udah sampai, top"
5,Barang sesuai dengan pesanan. Kemasan pengiriman rapi dan aman.
5,mantap barang diterima dengan baik dan pengirimannya juga cepat
5,terbaik dikelasnya normal tanpa cacat sampe sesuai perkiraan
5,Harga Merakyat dan Speck mantap ... warna Cekep .... thanks
5,terimaksihbanyak sudah d kasih kesempatan mendapat kan nya
5,"Keren joss pokoknya, sambil nunggu 5 Plus atau Note 5 Plus"
5,"Barangnya sampai dengan packing rapi, warnanya juga bagus"
5,nggak kecewa deh dengan pelayanan lazada. pertahankan yaa
5,Harga Merakyat dan Speck mantap ... warna Cekep .... thanks
5,terimaksihbanyak sudah d kasih kesempatan mendapat kan nya
5,"Keren joss pokoknya, sambil nunggu 5 Plus atau Note 5 Plus"
5,"Barangnya sampai dengan packing rapi, warnanya juga bagus"
5,nggak kecewa deh dengan pelayanan lazada. pertahankan yaa
5,Barang cepat sampe dalam satu hari
5,pesanan tiba2 ditolak tanpa adanya konfirmasi.good job
5,"Hp murah tapi gak murahan :)

Terima kasih lazada :)"
5,2hr sampai ke sumbar. Trims Lazada. Warnanya bagus :)
5,barang bagus. garansi tam. cepat sampai. mksh lazada
5,"Barang bagus ,sesuai pesanan ,walaupun sulit didapat"
1,"barang sudah diterima, sesuai deskripsi, terimakasih"
5,"Product bagus pengiriman cepat, Lazada memang Joss"
5,"barang ok,kurir lex juga ok banget..cepet sampenya"
5,Flash sale hari ini gagal lagi...dan gagal..tolong
5,sesuai pesanan mantap harga murah spesifikasi dewa
5,Mantap barang cepet sampainya
5,"produk bagus,  pengiriman cepat,  pelayanan bagus"
5,"barang datang tepat waktu, barang terbungkus rapi"
2,"Alhamdulilah,, membawa rejeki bagi semua orang,,,"
5,.................................................
5,semakin banyak flash sale semakin banyak untung
5,barang sampai tujuan dengan selamat terima kasih
5,Murah + Cepat pengiriman trims lazada and xiaomi
5,Pake warna biru bagus juga.
5,freeong bisa bayar ditempat juga pkonga TOP BGT
5,"Bagus,,,pengiriman lumayan cepat....terimakasih"
5,"Barang Bagus, dan mumpuni, terima kasih lazada"
5,Mantaaaapppp banget produknya memuaskan sekali
5,"Trims lazadaaa, diperbanyak lagi dong itemnyaa"
5,sensasi flash sell Xiaomi Redmi 5A emang beda
5,"sehari sampai sippp
emang lebih enak pke COD"
4,cepet banget sampainya.. padahal ke surabaya
5,"susah juga dapet nya, barang bagus dan murah"
5,"Sehari sampai ke Kalimantan, bagus barang ny"
5,order dpt utk ke empat kali ny.... mantap...
5,Keren warnanya baby blue + banyak bonusnya..
5,Warna biru nya bagus banget cocok buat cewe
5,barang sesuai yg di order. pelayanan bagus
5,buat hape harga segitu sih menurut saya ok
5,barang sesuai pemesanan terimakasih lazada
5,"hp nya keren, dengan dharga yang fantastis"
5,"Oke lahhh, cuma sehari kirim ke Kalimantan"
5,kenapa harus pembaharuan aplikasi terus ?
3,errrrrorororroorororroorr................
5,"ntah karna kebiasaan pake mi a1 atau emang ini kameranya mengecewakan ya? goyang dikit setelah take a pic hasilnya langsung kabur. jd harus diem dulu 2 detikan lg. yah dimaklumilah, barang sejuta"
5,mohon tingkatkan pelayanan pengirimannya
5,bagus sayangnya gak dijual lagi stoknya
5,"Terima Kasih, barang sudah saya terima."
1,"harga murah, merakyat, yg nyari banyak"
4,"Di terima dengan baik, ma Jason lazada"
4,Garansi tam . Bundling indosat . Segel
5,"sesuai pesanan, cepat & smoga awet"
5,recomended. biarkan bintang berbicara
5,"Cepat sampai, namun kemasan penyok..."
5,produk bagus berkualitas murah meriah
5,Produk yang bagus semoga bermanfaat
5,cepet sampai thx to lazada express
5,"mantap, murah tapi tidak murahaan."
4,"Barang murmer, cepat sampe. Thanks"
4,mantap walaupun pengiriman telat..
5,"kecepatan pengiriman 
paketan rapi"
5,Mantap cepat sampainya cuma 3 hari
5,"Pengiriman cepat, barangnya bagus"
5,smpe dngn selamat n cpet smpenya
5,2 hari sampai via ninja express!
5,Best value to performance phone.
5,"produk ok, pesanan cepat sampai"
5,"Pengiriman cepat, produk mantap"
5,barang bagus cpat sampai ok bgt
5,thx lazada semua sudah terkirim
5,Packing rapih dan datang cepat
5,bagus..semoga beruntung terus.
5,"on time,barang sesuai pesanan."
5,Paket cepat sampai.barang ok.
5,"keren HP nya, warna biru juga"
5,murah & berkualitas trims
5,"hape bagus, harga juga oke..."
4,produk bagus & murah. mantab.
5,bagus murah meriah dan mantab
5,barang mantap. fast respon..
5,"Bagus , Murah , Cepat sampai"
5,"harga murah, kualitas eropah"
5,barang sdh sampai..tq lazada
5,besok banyakin lagi stoknya
5,Tinggkatkan lg packing nya
5,barangnya udah sampai.....
5,Barang datang dng sempurna
5,Lucu banget warna birunya
4,barang ok pengiriman cepat
4,Memuaskan.... oke punya...
5,Bagus
4,puass
5,bagus
5,double ntaps dah pokoknya
5,Josssssssssssssssssssssss
5,"bagus, warnanya nyenengin"
5,"cepattttt
thanks lazadaaa"
5,"bagus keren, cepat sampai"
5,baik
5,Josssssssssssssssssssssss
5,"bagus, warnanya nyenengin"
5,"cepattttt
thanks lazadaaa"
5,"bagus keren, cepat sampai"
5,baik
5,makasih pelayanan mantab
5,Mantap jiwa mantap jiwa
5,mendarat dengan selamat
5,Kerenn lah. Cepet smpai
5,good...sangat memuaskan
5,ok
5,Hp murah tp gk murahan
5,gak ngesel beli nih hp
5,"man to the tap, mantap"
5,terimaksi lazada......
5,pokoknya mantap dah..
5,Mantapppppp dan Gahar
5,"Barang oke, saya suka"
5,barang sesuai pesanan
5,"Mantap, barang sesuai"
5,"sesuai barang, tepat"
5,warna biru nya cakep
5,Sudah mendarat.. COD
5,terdepan di kelasnya
5,pengiriman nya cepat
5,ok sip murah barokah
5,jossssssssssssssssss
5,produk sangat bagus
5,bagus pengrim cepat
5,cepet banget sampai
5,barang bagus sekali
5,Murah cepat mantab
5,bagus dan ok. siip
5,barang best seller
5,manis dipandang..
5,warna biru aduhai
5,Keren xiaomi 5a..
5,Barang oke banget
5,barang nya bagus
5,Mantappppppzzzz.
5,Flash sale cacat
5,Warnanya gud lah
5,mantep dpet blue
5,sesuai deskripsi
5,Sangat bagus!!!!
1,warnanya bagus..
5,warna baru keren
5,mantap dan bagus
5,sangat membantu
5,good mantappppp
5,mantabbb jiwaaa
5,Barangnya bagus
5,good job lazada
4,mantaps banget
5,Produk bagusas
5,mantabbb jiwaaa
5,Barangnya bagus
5,good job lazada
5,mantaps banget
5,Produk bagusas
5,Thanx Lazada..
5,thanks lazada
5,Great product
5,bagus banget
5,Barang bagus
5,Thanx Lazada..
5,thanks lazada
5,Great product
5,bagus banget
5,Barang bagus
5,Ok Sipp Joss
5,best product
4,produk keren
5,best product
5,best product
5,ntaps keren
5,kurir ramah
5,nice lazada
5,sangat baik
5,Mantap jiwa
5,sangat baik
5,Top banget
5,sip mantap
5,Mantep coy
5,luar biasa
5,barang oke
5,spec bagus
5,Thx lazada
5,Jos gandos
5,ntaps coy
4,memuaskan
5,Makasiiih
5,Ty lazada
5,mantapsss
5,Ok sekali
5,mantappp
5,mantapss
5,nice job
5,emejing
5,mantaps
5,thanks.
5,Ganteng
5,goodddd
5,Ok sip
5,puasss
5,mantip
5,mantab
5,mantap
5,Mantap
5,Mantap
5,jossss
5,bagus
5,Ciamik
5,"Bagus,"
5,mantap
5,thanks
5,thanks
5,mantap
5,Mantap
5,mantap
5,Bagus
5,bagus
5,jelek
5,Bagus
5,Bagus
4,mntap
5,Bagus
2,bagus
5,sipp
5,best
5,Mntp
5,asli
5,good
5,good
5,aman
5,Mntp
5,asli
5,good
5,good
5,aman
5,good
5,sip
5,thx
5,oke
5,sip
4,JOS
2,sip
5,ya
5,ok
5,ok
5,we
5,ok
5,ok
5,y
5,9
5,mantab
5,"mantap bgt, pesan kemarin pagi eh paketnya datang pagi ini. good lazada"
5,
5,mantap dahhhh
5,
5,
5,ok
5,
5,
5,
5,
5,
5,Good
5,Perjuangan berbuah manis
5,
5,
5,kereeeennnnn
5,👍🏻
5,
5,kualitas terbaik harga sangat terjangkau
5,
5,Good job
5,
5,
5,okelas joss
5,good
5,barang sesuai pesanan....seller bagus....pengiriman bagus....tinggal nunggu yg 2 unit
5,👍👍👍👍👍
5,
5,
5,"puasss banget
kebeli hp ini"
5,cocok buat eyang saya main AOV
5,
5,
5,"barang sesuai pesanan, trusted seller"
5,
5,
5,👍👍👍👍👍👍👍👍
5,mantap
5,"produk baik, penjual baik dan pengiriman cepat."
5,
4,
5,Mantablah terimakasih.
5,"Gmn ini gan hp mati gk bisa di cas,, tolong gmn caranya pke kartu garansi"
4,"produk baik, kemasan baik, pengiriman cepet"
5,hp bagus dan sesuai warna yg dipesan
5,ok
5,
4,
5,kiriman cepat & smoga awet
5,Alhamdulillah terimakasih Lazada
5,
4,"Mantaaap!
Terima kasih lazada :)"
5,kwkwkkwjwkwkwkwkw
5,"Joss ga ada kendala
semoga awet sampe 3tahun"
5,Alhamdulillah terimakasih Lazada
5,
5,"Mantaaap!
Terima kasih lazada :)"
5,kwkwkkwjwkwkwkwkw
5,"Joss ga ada kendala
semoga awet sampe 3tahun"
5,
5,.
5,
5,
5,ok
5,
5,
5,
5,Sedikit kecewa karna keesokan harinya setelah terima barang harganya turun. Terima kasih
5,"dapat FlashSale, puass pokoknya 😙, kurir sopan dan ramah, barang aman, terima kasih Lazada, Xiaomi 👍"
5,cepet sampe y tapi harga y kurang bersahabat
4,lumayan
5,jos
4,
5,"mantap,,kalo bosa hrg diturunin"
5,hp sampai dengan selamat..
4,Yang tak tunggu tunggu terimakasih lazada
5,"terima kasih lazada, barang saya sudah mendarat dengan baik. barang sesuai pesanan. ga nyesel deh belanja di Lazada..."
5,"Barang sesuai deskripsi, pengiriman cepat. Recommended"
5,
5,sipp
5,mantap
5,terimakasih lazada
5,
5,ok
5,
5,
5,Barang telah diterima dg baik tapi pengiriman lama😓
5,
5,mantap
5,
5,alhamdulillah🙏🙏🙏🙏
4,"jos smuanya,, cuma pas fs.nya az diperbaiki. sering eror"
5,"Warna blue menawan, jarang dipakai semua orang."
5,lanjut terus
5,"Pengiriman Tidak Datang Pada Hari yang Sama, Datang Esok Hari. Rugi di Jasa pengirimannya, karena pakai Ekspress."
5,
5,sip
5,
5,
4,hp terbaik di kelasnya.. 👍
4,
5,
5,barang blum diterima ini gan...kug udah terkirim statusnya..
5,sepek dewa
5,beli 2 kena cancel 1
4,mantap
5,perbanyak stock dong
1,
5,packagingnya yg gudang dari depok pake plastik sama bubble wrap..jd benjut alias peyok deh dos hpnya...tolong ditingkatkan lg packagingnya spt yg dari gudang sidoarjo pake kardus...
2,
5,bagus
5,top
5,Siap belanja lagi...
5,"LAZADA SANGAT MENGECEWAKAN!!!
FLASH SALE TANGGAL 5 JUNI JANJI DIKIRIM TANGGAL 9 JUNI HANYA PENIPUAN PUBLIK!!!"
5,terima kasih
5,"kecepatan pengiriman sudah mulai membaik..perthankan dan tingkatkan, terima kasih"
5,saya sukak.sayasukak
5,
1,
5,kecepatang pengiriman bagus
5,
5,Insha Allah baik dan barokah
5,original 😁👍
5,
5,mantaap
5,alhamdulilah dapet juga flashsale barang bagus ga ada minusnya..trimkasih lazada
4,"barang bagus,
cuma tidak ada nota pembeliannya."
5,maknyus cepet datengnya mudah2an ada flash sale lagi. makasih LAZADA
5,"dari proses order sampai pengiriman sdh lumayan cepat , dan barang nya sesuai..."
5,sangat memuaskan
5,
4,barang cepat nyampe
5,
5,
5,
5,"Packing Kurang Aman, Dusbox Penyok Parah."
5,
1,"produk sesuai deskripsi.
original garansi TAM"
5,
5,tambah susah dapetnya harus berjuang
3,Mantap gan
5,
5,
5,belanja puas beli xiaomi di lazada dr jaman redmi 1s sampai 5a puas dan gk kecewa
5,baru kali ini dapet 2 biasa nya dianter cuma 1 lazada lagi baik hati wkwkwkwk
5,Good
5,good produk
5,good job good all
5,"spek mantab  , harga murah"
5,
5,baik
5,tepat waktu
4,bagus udah ga pake ongkir
5,terbqikk
5,baik dan menguntungkan
5,
5,Bagus Lumayan
5,keren
5,
5,
5,makasih lazada... ditunggu fs selanjutnya
3,siiippp... sesuai pesanan
5,sangat puas
4,kenapa pesanan saya serelah dibuka tidak ada kartu garansi nya?
5,poses pengiriman di percepat
5,
5,sering flash sale bos
5,paket sudah sampai dgn selamat...terima kasih lazada next order lagi
3,the best & recomended seller
1,pengiriman melalui NINJA sangattttt lamaaaa. jauh berbeda dengan kurir internal lazada. lebih baik kasih opsi ke pelanggan agar bisa memilih kurir.
5,"ga sia sia susah payah ikutan flashsale akhirnya dapet juga,walaupun harganya naik... turunin lg dong garganya... overall... sip mantab,thank lazada thank xiaomi redmi 5a!!!"
1,"pesananku pada no order ini terkirim dgn baik.
Tapi pada no order : 202036322905139
email : iis.luvianti06@gmail.com
terkendala dan gak tau proses selanjutnya bagaimana.. 
sudah transaksi.. tp gak ada konfirmasi pembayaran di email/no tlpon.. sudah komplain ke pihak lazada tp gak ada kejelasan.. barang juga gak di kirim sampai sekarang.. . mengajukan pengambilan dana pun gak bisa.  .. bagaimana solusinya.?? agar barang bisa di kirim. atau kalo gak bisa pengembalian dana saja. . mohon bantuanya agan.."
5,"Setelah 7 kali gagal flashsale, akhirnya dapat juga. Padahal ngga nyangka akan dapat... Estimasi Senin diterima ternyata Sabtu sudah datang.... Pelayanan , Kurir semua OK... Tingkatkan lagi Lazada..."
5,"saya kurang setuju dengan FS, memang sih untuk strategi marketing berhasil. tapi kalau dari segi kepuasan konsumen saya rasa kurang karena banyak yg ga dapat, saya 8 kali ikut FS cuman dapat 1 sekali aja.
& menurut saya toko toko hp la yang paling banyak dapat FS dan dijual dengan harga yg lebih tinggi lagi, merugikan MI fans"
1,"kurir ninja express leleeeeetttt
kecewa,,
kenapa sih Lazada masih mau bekerja sama dengan kurir siput ituuuuu
🐌🐌🐌🐌🐌"
5,"Pengiriman ke kota Depok membutuhkan 11 hari terhitung dari waktu kurir pick-up ke Lazada. Di resi tertera pengiriman dari gudang Ninja di Jakarta Timur. Tidak ada komunikasi atau info di resi mengenai kendala paket. Setelah ditelpon mereka beralasan titik alamat tidak ditemukan, padahal alamat sudah sangat jelas dan ekspedisi lain pun tidak pernah ada kendala seperti itu. 

Lalu jika memang alasan tidak ditemukan titik alamat itu benar mengapa tidak menghubungi saya (penerima) langsung atau memberi keterangan di resi?

Tolong Lazada dipertimbangkan lagi untuk menggunakan kurir Ninja. Tak jarang saya melihat review produk Lazada dengan bintang kecil karena pengiriman yang lambat dari Ninja.

Semoga masukan saya diperhatikan, agar pengalaman berbelanja yang lebih baik ke depan di Lazada. Terima kasih."
1,Barang udah nyampe...cuma lama banget mending pake expedisi yg bisa dipercaya...pake LEX ID jgn pake Ninjavanid I'd lama
5,saran tolong pengitiman paket saya jng melaluin jasa penitiman ninja expres lg. paket lama sampai nya.
5,"Hp xiomi emng OK..cepat nyampe,kurir ramah..terima ksh xiomi & lazada..semoga flash sale terus berlanjut..OKe."
1,"beli flash sale xiaomi redmi 5A + powerbank, knp yg dateng cuma hpnya aja? pdahal bayar sepaket sama powerbank."
1,"Barangnya sudah sampai secara cepat dan tepat, tp sayang saya pesan 2 item yg 1 item kok dibatalkan sepihak oleh lazada ☹️"
5,"proses waktu pengiriman setelah pemesanan sangat cepat, kurang dari 2 hari xiaomi redmi 5A sudah on hand,

packing rapih tidak ada cacat barang saat diterima, terima kasih LAZADA 😀"
1,barang bagus banget garansi TAM Dikirim jam 12 malam kamis hari sabtu sore sampai pokok nya cepat terimakasih lazada
5,"Bulan lalu dpet Redmi 5 plus gold dan item, skrng dapet pagi Redmi 5A, ga ragu lagi belanja di Lazada"
1,lazadaa ituuu kadangh lamaa pengirimannya kadang cepeett...lazada ituuu rawan salah harga dan rawan cansel
4,"Ini pertama kali dapet flash sale,barang sampai dengan aman,packing rapi,walaupun pengiriman lama,tapi puaslah,terima kasih buat Lazada"
5,"Pengiriman cepat, Kurir Ramah,
Lazada Paling TOP
Barang Sesuai pesanan, klesuruah JOS pokoe buat LaZaDa"
5,Bismillah.. walkhamdulillah barang telah diterima dengan baik dan kurir juga baik krn menghubungi dahulu sebelum akan kirim.. terima kasih...
5,"Flash Sale TERBAIK!!!!
pesan kemarin, hari ini langsung diterima..
Terimakasih Lazada, happy birthday!!!"
5,"Mohon lain kali ke depannya jangan hanya bergantung pada satu agen kurir pengiriman.Posisi saya bisa ditempuh dalam waktu 2-3 hari tapi bisa 8 hari waktu pengirimannnya

Mohon agar diperhatikan agar pelanggan tidak kecewa"
4,"Hari Minggu mas kurir tetep nganterin barang, thank you mas kurir... lebih cepat dari estimasi... barang gak usah diragukan... garansi TAM... walau sempet ragu, soale beda ama sebelumya... makasih LAZADA"
5,waktu fles sel dpt 3pcs cuma yang diacc hanya 1 pcs....sangat disayangkan sekali....semoga kedepannya lazada lebih proaktif utk ada fles sale....jangan kapok utk CS lazada kalo saia sering komplein....thanks
5,"meskipun tadi kurirnya minta maaf, tapi memang sudah tugasnya untuk mengantarkan satu per satu barang ke pelanggan, bukannya pelanggan diminta mendatangi dia dengan alasan bawaannya banyak..
tolong dibina lagi.."
5,"jualnya seharga 1299 bundling dgn hands free,tapi trnyata hp nya doang yg datang. handsfree nya gak datang sama sekali..."
3,jadi saya bingung harus balikin dana atao jd vocher. balikin dana smpai 2mnggu. jadi vocher sampai beli produk lain yg tak di ingin kan. kapok
4,sebanyak 10 unit hp xiomie redmi 5a yg saya dapat telah d batalkan lazada dengan berbagai alasan. sampai sya dapt 4unit terakhir dekat lebaran juga di batalkan dengan alasan tidak dapat dikirim karna sudah mau libur. super parah lazada. ga bertanggung jawab
5,"Terimakasih, berkat Lazada saya bisa menabung, bisa dapat penghasilan tambahan, meskipun banyak yg komplain tapi bagi saya, saya sangat berterimakasih kepada lazada. semoga kedepan Lazada semakin suksea dan maju."
1,udah kesekian kali ikut flash sale . alhamdulillah barang sampe smua. tapi setiap pembelian selalu lupa menyelipkan INVOICE
1,"barang sampai dengan aman, meskipun sistem COD butuh waktu sampe seminggu dan sempat reschedule pengiriman oleh Ninja dengan alasan nomor saya tidak dapat dihubungi, padahal gak ada kurir Ninja yg menghubungi saya, tapi alhamdulillah barang sampai dan kurir Ninja masih tetap amanah... BTW, sebenarnya saya sempat tdk tau kalau saya berhasil pas FS ini, kirain gagal, eh tau2 ada email pemberitahuan bahwa pesanan sedang dikirim, kaget tp seneng banget, wkwkwk"
1,"Barang bagus sesuai dengan gambar, packing rapi, kualitas bagus sesuai harga, pengiriman sesuai jadwal, recomended seller."
5,"kecewa baru dapat ,krna harga naik 😃😃..pengiriman super cepat sehari nyampe..pakai kurir tiki..semoga barang awet"
5,"sabtu dikabarin barang sampe tp kurir minta saya k lazada aja dgn alasan sudah tdk digudang namun tdk diberitahu tutupny jam brp, sampe k lazada udh tutup akhirnya senin brg sampe, meski hrs denger curhat si kurir lwt wa kerjaannya byk"
5,"hp sejuta umat di tahun 2018 ini, walaupun harga naik 100rb tapi hal yang di tawarkan di hp ini melebihi harga merk sebelah yang selevel, #mendingxiaomi 😃"
5,"Barang diterima dgn baik, hanya saja harap bublewarpnya agak dibanyakin. Cz kmrn waktu barang nyampe cuman dkasih selembar ja...kurang safety...overall good."
